longitude,latitude,gravity,Score1,Score2,Score3,Score4,Score5,Score6,Score7,Score8,Score9,Score10,Score11,Score12,Score13,Score14,Score15,Score16,Score17,Score18,Score19,Score20,Score21,Score22,Score23,Score24,Score25,Score26,Score27,Score28,Score29,Score30,Score31
10.1666,56.1793,29669.5,0,2598.3,0,0,0,0,496.174,0,0,0,0,0,0,0,0,0,0,0,23003.9,1417.48,0,0,0,1919.53,212.989,0,0,0,0,21.1661,0
10.1724,56.1793,23693.9,0,1036.7,0,0,0,0,1395.08,0,0,0,0,0,0,0,0,0,0,0,20136.3,173.691,0,0,0,208.853,736.314,0,0,0,0,7.00274,0
10.1783,56.1793,26709.9,0,330.179,0,0,0,0,537.672,0,0,0,0,0,0,0,8.01246,0,0,0,24306.8,39.0931,0,0,0,471.778,1016.31,0,0,0,0,0,0
10.1842,56.1793,4597.24,0,136.006,0,0,0,0,211.658,0,0,0,129.47,0,0,0,10.1668,0,0,0,3686.33,34.0367,0,0,0,116.044,273.527,0,0,0,0,0,0
10.19,56.1793,3570.6,0,239.141,0,0,0,0,115.671,0,0,0,321.415,0,0,0,9.13233,0,0,0,2567.97,118.519,0,0,0,90.6573,108.087,0,0,0,0,0,0
10.1959,56.1793,12209.9,0,893.053,0,0,0,0,114.81,0,0,0,1870.85,0,0,0,0,0,0,0,8417.22,548.164,0,0,0,365.852,0,0,0,0,0,0,0
10.2017,56.1793,36566.8,0,2513.63,0,0,0,0,240.452,0,0,0,12354.5,0,0,0,0,0,0,0,18536.8,102.411,0,0,61.7967,2757.25,0,0,0,0,0,0,0
10.2076,56.1793,10748.8,0,991.84,0,0,0,0,877.465,0,0,0,576.41,0,0,0,13.0911,0,0,0,7960.49,30.7389,0,0,94.0545,204.672,0,0,0,0,0,0,0
10.2135,56.1793,13836.8,0,676.888,0,0,0,0,263.524,0,0,17.8131,181.087,0,0,0,13.6088,0,0,0,12480,19.7748,0,0,102.443,81.649,0,0,0,0,0,0,0
10.2193,56.1793,7067.89,0,596.797,0,0,0,0,83.7829,0,0,43.7183,0,0,0,0,0,0,0,0,6182.9,18.4106,0,0,74.2575,68.0251,0,0,0,0,0,0,0
10.2252,56.1793,9316.8,0,97.1973,0,0,0,0,0,0,0,126.202,0,0,0,0,0,0,0,0,9067.63,0,0,0,0,25.7684,0,0,0,0,0,0,0
10.2311,56.1793,2635.74,0,38.1418,0,0,0,0,0,0,0,83.1699,0,0,0,0,0,0,0,0,2514.43,0,0,0,0,0,0,0,0,0,0,0,0
10.0552,56.1808,794.35,1.44289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291.339,0,501.568,0,0,0,0,0,0,0,0,0,0,0,0
10.0611,56.1808,2526.27,3.25067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,909.54,0,1613.48,0,0,0,0,0,0,0,0,0,0,0,0
10.067,56.1808,12729.5,8.57261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9744.79,0,2976.18,0,0,0,0,0,0,0,0,0,0,0,0
10.0728,56.1808,13750.6,8.44295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1499.11,0,12243.1,0,0,0,0,0,0,0,0,0,0,0,0
10.0787,56.1808,1627.79,3.19423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357.942,0,1266.66,0,0,0,0,0,0,0,0,0,0,0,0
10.0845,56.1808,642.554,1.44108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,641.113,0,0,0,0,0,0,0,0,0,0,0,0
10.0904,56.1808,1203.7,0.78484,0,0,0,0,0,0,0,0,0,142.357,0,0,0,0,0,0,0,1012.9,0,0,0,0,47.6564,0,0,0,0,0,0,0
10.0963,56.1808,14282.5,0.488086,0,0,0,0,0,48.3401,0,0,0,355.163,0,0,0,0,0,0,0,13756.7,0,0,0,0,121.811,0,0,0,0,0,0,0
10.1021,56.1808,6617.46,0,15.8464,0,0,0,0,71.2246,0,0,0,1320.76,0,0,0,0,0,0,0,4547.26,0,0,0,0,533.411,0,0,0,0,128.947,0,0
10.108,56.1808,5958.63,0,34.8303,0,0,0,0,77.4999,0,0,0,1431.76,0,0,0,7.05399,0,0,0,3310.55,19.6459,0,0,0,646.151,0,0,0,0,431.15,0,0
10.1138,56.1808,17189.7,0,60.4027,0,0,0,0,57.7542,0,0,0,879.092,0,0,0,16.9272,0,0,0,7661.04,66.1945,0,0,0,148.31,0,0,0,0,8300,0,0
10.1197,56.1808,11896.6,0,38.1366,0,0,0,0,0,0,0,0,5472.68,0,0,0,78.5367,0,0,0,5056.2,188.899,0,0,0,102.854,0,0,0,0,959.332,0,0
10.1256,56.1808,45230.7,0,17.2098,0,0,0,0,49.9874,0,0,0,22256.9,0,0,0,223.129,0,0,0,22106.4,203.768,0,0,71.0284,109.645,0,0,0,0,192.67,0,0
10.1314,56.1808,10724.3,0,0,0,0,184.581,0,0,0,0,0,1454.95,0,0,0,29.851,0,0,0,8679.68,74.5643,0,0,171.93,128.748,0,0,0,0,0,0,0
10.1373,56.1808,15109.7,0,0,0,0,309.776,0,0,0,0,0,427.533,0,0,0,9.92187,0,0,0,13663.4,35.9212,0,0,487.77,175.361,0,0,0,0,0,0,0
10.1431,56.1808,2824.96,0,0,0,0,325.166,0,0,0,0,0,0,0,0,0,0,0,0,0,1980.8,71.5148,0,0,343.872,98.4311,0,0,0,0,0,5.1703,0
10.149,56.1808,2145.77,0,35.9778,0,0,201.856,0,0,0,0,0,0,0,0,0,0,0,0,0,1569.71,166.035,0,0,118.77,40.7028,0,0,0,0,0,12.7169,0
10.1549,56.1808,2046.94,0,101.414,0,0,0,0,47.0004,0,0,0,0,0,0,0,0,0,0,0,1679.31,126.067,0,0,0,34.9852,0,0,0,0,0,58.1678,0
10.1607,56.1808,5550.55,0,672.894,0,0,0,0,114.362,0,0,0,0,0,0,0,0,0,0,0,4294.23,131.028,0,0,0,128.283,95.7883,0,0,0,0,113.971,0
10.1666,56.1808,29920.4,0,2799.45,0,0,140.064,0,662.489,0,0,0,0,0,0,0,0,0,0,0,22462.7,1800,0,0,0,1788.4,248.44,0,0,0,0,18.835,0
10.1724,56.1808,22907,0,762.697,0,0,269.122,0,4791.89,0,0,0,0,0,0,0,0,0,0,0,15259.4,183.493,0,0,0,180.758,1452.89,0,0,0,0,6.72744,0
10.1783,56.1808,15731.1,0,139.933,0,0,0,0,345.481,0,0,0,0,9.4653,0,0,0,0,0,0,11854.2,39.57,0,0,0,159.115,3183.3,0,0,0,0,0,0
10.1842,56.1808,11656.4,0,118.358,0,0,0,0,176.169,0,0,0,125.683,9.2701,0,0,7.05561,0,0,0,10782.7,29.1859,0,0,0,73.1037,334.894,0,0,0,0,0,0
10.19,56.1808,7643.03,0,296.207,0,0,0,0,115.513,0,0,0,299.029,0,0,0,0,0,0,0,6661.51,75.0674,0,0,0,79.1752,116.528,0,0,0,0,0,0
10.1959,56.1808,21760.7,0,2799.45,0,0,0,0,98.5927,0,0,0,1302.88,0,0,0,0,0,0,0,17176.6,149.067,0,0,0,234.173,0,0,0,0,0,0,0
10.2017,56.1808,27912.1,0,2279.69,0,0,0,0,156.466,0,0,0,3185,0,0,0,8.48216,0,0,0,21672.2,68.2671,0,0,0,542.017,0,0,0,0,0,0,0
10.2076,56.1808,6112.53,0,413.361,0,0,0,0,296.552,0,0,0,508.171,0,0,0,17.654,0,0,0,4629.81,26.7272,0,0,64.7932,155.466,0,0,0,0,0,0,0
10.2135,56.1808,7423.51,0,257.56,0,0,0,0,165.918,0,0,15.2293,173.761,0,0,0,19.2426,0,0,0,6641.85,0,0,0,68.6666,81.2789,0,0,0,0,0,0,0
10.2193,56.1808,2993.2,0,235.126,0,0,0,0,70.5834,0,0,30.8646,0,0,0,0,14.3958,0,0,0,2572.16,0,0,0,0,70.0633,0,0,0,0,0,0,0
10.2252,56.1808,4841.25,0,82.1185,0,0,0,0,0,0,0,57.3058,0,0,0,0,0,0,0,0,4661.85,0,0,0,0,39.9791,0,0,0,0,0,0,0
10.2311,56.1808,4134.78,0,41.8707,0,0,0,0,0,0,0,46.404,0,0,0,0,0,0,0,0,4023.35,23.1551,0,0,0,0,0,0,0,0,0,0,0
10.0552,56.1824,682.46,1.60533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249.379,0,431.476,0,0,0,0,0,0,0,0,0,0,0,0
10.0611,56.1824,2957.74,4.21024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,626.089,0,2327.44,0,0,0,0,0,0,0,0,0,0,0,0
10.067,56.1824,8303.22,21.4842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1902.95,0,6378.79,0,0,0,0,0,0,0,0,0,0,0,0
10.0728,56.1824,7285.57,20.688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,927.968,0,6336.92,0,0,0,0,0,0,0,0,0,0,0,0
10.0787,56.1824,2955.17,4.11604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321.821,0,2629.24,0,0,0,0,0,0,0,0,0,0,0,0
10.0845,56.1824,972.854,1.6031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,971.251,0,0,0,0,0,0,0,0,0,0,0,0
10.0904,56.1824,1352.34,0.83057,0,0,0,0,0,0,0,0,0,152.317,0,0,0,0,0,0,0,1148.98,0,0,0,0,50.2143,0,0,0,0,0,0,0
10.0963,56.1824,6911.29,0.5054,0,0,0,0,0,64.4221,0,0,0,424.373,0,0,0,0,0,0,0,6279.09,0,0,0,0,142.903,0,0,0,0,0,0,0
10.1021,56.1824,22747,0,19.0317,0,0,0,0,112.66,0,0,0,3355.29,0,0,0,0,0,0,0,17908.3,0,0,0,0,1225.13,0,0,0,0,126.612,0,0
10.108,56.1824,19801.8,0,55.0962,0,0,0,0,179.063,0,0,0,3281.54,0,0,0,7.19567,0,0,0,13680.1,21.1757,0,0,0,2171.53,0,0,0,0,406.063,0,0
10.1138,56.1824,20995.1,0,166.791,0,0,0,0,114.89,0,0,0,929.722,0,0,0,17.7656,0,0,0,15532.3,70.4053,0,0,0,173.188,0,0,0,0,3990.11,0,0
10.1197,56.1824,21443,0,63.8525,0,0,0,0,0,0,0,0,6382.45,0,0,0,100.532,0,0,0,13476.2,421.983,0,0,0,154.574,0,0,0,0,843.355,0,0
10.1256,56.1824,36121,0,21.0328,0,0,0,0,0,0,0,0,12905,0,0,0,589.546,0,0,0,21654.5,506.918,0,0,60.0556,196.445,0,0,0,0,187.498,0,0
10.1314,56.1824,4762.29,0,0,0,0,136.22,0,0,0,0,0,1365.74,0,0,0,32.5595,0,0,0,2922.86,87.1388,0,0,119.204,98.5736,0,0,0,0,0,0,0
10.1373,56.1824,3530.14,0,0,0,0,194.113,0,0,0,0,0,420.323,0,0,0,10.2043,0,0,0,2556.65,42.2016,0,0,216.31,90.3393,0,0,0,0,0,0,0
10.1431,56.1824,1889.36,0,0,0,0,200.046,0,0,0,0,0,0,0,0,0,0,0,0,0,1399.21,49.0914,0,0,182.453,58.5607,0,0,0,0,0,0,0
10.149,56.1824,5019.53,0,32.6897,0,0,145.403,0,0,0,0,0,0,0,0,0,0,0,0,0,4639.05,79.3903,0,0,90.9735,21.7305,0,0,0,0,0,10.2947,0
10.1549,56.1824,5590.41,0,80.1276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5374.6,76.6045,0,0,0,31.0705,0,0,0,0,0,28.0145,0
10.1607,56.1824,5272.51,0,347.162,0,0,147.108,0,107.056,0,0,0,0,0,0,0,0,0,0,0,4351.03,99.8424,0,0,0,87.7384,95.92,0,0,0,0,36.6586,0
10.1666,56.1824,27082.6,0,2799.45,0,0,426.47,0,485.087,0,0,0,0,17.5785,0,0,0,0,0,0,22550.1,287.107,0,0,0,253.533,249.312,0,0,0,0,13.9674,0
10.1724,56.1824,19411.3,0,367.769,0,0,463.917,0,1395.23,0,0,0,0,23.8356,0,0,0,0,0,0,15435.5,117.25,0,0,0,118.872,1482.89,0,0,0,0,5.98287,0
10.1783,56.1824,7430.25,0,85.1567,0,0,386.875,0,285.985,0,0,0,0,24.037,0,0,0,0,0,0,3199.92,35.2736,0,0,0,82.1947,3330.81,0,0,0,0,0,0
10.1842,56.1824,21197.5,0,245.684,0,0,0,0,153.186,0,0,0,0,13.6371,0,0,0,0,0,0,20380.3,23.3216,0,0,0,44.8307,336.474,0,0,0,0,0,0
10.19,56.1824,17127.3,0,313.412,0,0,0,0,102.222,0,0,0,244.906,9.57965,0,0,0,0,0,0,16231.3,45.5833,0,0,0,63.5196,116.722,0,0,0,0,0,0
10.1959,56.1824,19044.2,0,2640.64,0,0,0,0,106.684,0,0,0,663.706,0,0,0,0,0,0,0,15436.9,65.2521,0,0,0,131.05,0,0,0,0,0,0,0
10.2017,56.1824,9484.11,0,955.277,0,0,0,0,99.2346,0,0,0,949.53,0,0,0,11.5618,0,0,0,7228.18,42.9834,0,0,0,197.343,0,0,0,0,0,0,0
10.2076,56.1824,6304.93,0,247.596,0,0,0,0,141.679,0,0,0,369.419,0,0,0,28.5064,0,0,0,5381.43,21.7247,0,0,0,114.57,0,0,0,0,0,0,0
10.2135,56.1824,4547.52,0,791.673,0,0,0,0,102.954,0,0,0,153.988,0,0,0,32.3898,0,0,0,3332.97,0,0,0,0,133.551,0,0,0,0,0,0,0
10.2193,56.1824,2878.1,0,315.322,0,0,0,0,56.0121,0,0,21.3033,0,0,0,0,20.8402,0,0,0,2356.24,0,0,0,0,108.376,0,0,0,0,0,0,0
10.2252,56.1824,2995.17,0,122.112,0,0,0,0,0,0,0,31.2575,0,0,0,0,7.90893,0,0,0,2754.4,20.2545,0,0,0,59.2403,0,0,0,0,0,0,0
10.2311,56.1824,6603.74,0,41.9741,0,0,0,0,0,0,0,27.7072,0,0,0,0,0,0,0,0,6499.28,34.7828,0,0,0,0,0,0,0,0,0,0,0
10.2369,56.1824,2860.1,0,14.8506,0,0,0,0,0,0,0,17.0392,0,0,0,0,0,0,0,0,2784.57,43.6422,0,0,0,0,0,0,0,0,0,0,0
10.0552,56.1839,586.395,1.66914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182.255,0,402.471,0,0,0,0,0,0,0,0,0,0,0,0
10.0611,56.1839,2470.02,4.67914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,427.502,0,2037.84,0,0,0,0,0,0,0,0,0,0,0,0
10.067,56.1839,5710.33,43.9531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,790.906,0,4875.47,0,0,0,0,0,0,0,0,0,0,0,0
10.0728,56.1839,2652.43,40.7452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,629.729,0,1981.96,0,0,0,0,0,0,0,0,0,0,0,0
10.0787,56.1839,12495.5,4.56309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359.231,0,12131.7,0,0,0,0,0,0,0,0,0,0,0,0
10.0845,56.1839,1614.89,1.66673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209.781,0,1403.44,0,0,0,0,0,0,0,0,0,0,0,0
10.0904,56.1839,1931.57,0.847348,0,0,0,0,0,0,0,0,0,151.641,0,0,0,0,0,0,0,1729.81,0,0,0,0,49.2766,0,0,0,0,0,0,0
10.0963,56.1839,14054.5,0.511571,0,0,0,0,0,84.0016,0,0,0,419.132,0,0,0,0,0,0,0,13414.4,0,0,0,0,136.496,0,0,0,0,0,0,0
10.1021,56.1839,26378.8,0.344144,21.0823,0,0,0,0,251.891,0,0,0,3052.67,0,0,0,0,0,0,0,22127.1,0,0,0,0,811.057,0,0,0,0,114.613,0,0
10.108,56.1839,13531.5,0,76.6828,0,0,0,0,329.88,0,0,0,3007.21,0,0,0,0,0,0,0,8479.07,21.2899,0,0,0,1313.4,0,0,0,0,303.978,0,0
10.1138,56.1839,19100.3,0,1127.85,0,0,0,0,204.68,0,0,0,835.8,0,0,0,16.1581,0,0,0,15748.1,74.6295,0,0,0,165.273,0,0,0,0,927.864,0,0
10.1197,56.1839,22960.7,0,94.7701,0,0,0,0,116.234,0,0,0,2681.08,0,0,0,64.3138,0,0,0,18770.3,473.519,0,0,0,263.717,0,0,0,0,496.813,0,0
10.1256,56.1839,12246.1,0,23.5659,0,0,0,0,0,0,0,0,3211.2,0,0,0,137.019,0,0,0,7546.41,604.564,0,0,0,560.979,0,0,0,0,162.329,0,0
10.1314,56.1839,9434.47,0,0,0,0,0,0,0,0,0,0,1014.89,0,0,0,27.5377,0,0,0,8101.8,101.901,0,0,84.677,103.656,0,0,0,0,0,0,0
10.1373,56.1839,2306.45,0,0,0,0,135.187,0,0,0,0,0,380.591,0,0,0,9.65286,0,0,0,1557.4,39.2079,0,0,124.321,60.0907,0,0,0,0,0,0,0
10.1431,56.1839,1714.42,0,0,0,0,138.038,0,0,0,0,0,0,0,0,0,0,0,0,0,1396.96,26.5615,0,0,112.34,40.5258,0,0,0,0,0,0,0
10.149,56.1839,13323.6,0,24.6006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13173.6,48.0893,0,0,69.3833,0,0,0,0,0,0,7.93769,0
10.1549,56.1839,20402.7,0,62.3776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20245.9,53.0379,0,0,0,25.9153,0,0,0,0,0,15.4937,0
10.1607,56.1839,3559.09,0,227.064,0,0,295.53,0,89.8988,0,0,0,0,15.4458,0,0,0,0,0,0,2702.35,64.4684,0,0,0,56.1777,90.3449,0,0,0,0,17.8172,0
10.1666,56.1839,8640.27,0,1355.06,0,0,646.013,0,249.921,0,0,0,0,25.4732,0,0,0,0,0,0,5939.85,104.56,0,0,0,94.6034,214.84,0,0,0,0,9.95614,0
10.1724,56.1839,8229.46,0,247.407,0,0,729.768,0,432.425,0,0,0,0,38.2614,0,0,0,0,0,0,5873.54,68.4487,0,0,0,75.8321,758.682,0,0,0,0,5.10243,0
10.1783,56.1839,3877.46,0,92.0803,0,0,563.284,0,214.943,0,0,0,0,36.2233,0,0,0,0,0,0,1829.45,29.0447,0,0,0,53.0705,1059.37,0,0,0,0,0,0
10.1842,56.1839,9270.83,0,575.283,0,0,246.555,0,189.829,0,0,0,0,21.1271,0,0,0,0,0,0,7913.07,18.4672,0,0,0,29.9223,276.577,0,0,0,0,0,0
10.19,56.1839,21077.8,0,850.669,0,0,0,0,179.242,0,0,0,190.985,12.7568,0,0,0,0,0,0,19655.1,41.5869,0,0,0,38.8263,108.568,0,0,0,0,0,0
10.1959,56.1839,20646.5,0,2717.16,0,0,0,0,107.48,0,0,0,375.995,0,0,0,7.03239,0,0,0,17307.7,50.2659,0,0,0,80.8487,0,0,0,0,0,0,0
10.2017,56.1839,20021.4,0,2799.45,0,0,0,0,119.301,0,0,0,453.291,0,0,0,20.1605,0,0,0,16491.7,28.9546,0,0,0,108.502,0,0,0,0,0,0,0
10.2076,56.1839,21894.9,0,728.926,0,0,0,0,115.367,0,0,0,259.079,0,0,0,50.1882,0,0,0,20618.3,0,0,0,0,122.964,0,0,0,0,0,0,0
10.2135,56.1839,17625.8,0,2672.92,0,0,0,0,69.4833,0,0,0,130.775,0,0,0,61.4083,0,0,0,14421.4,0,0,0,0,269.755,0,0,0,0,0,0,0
10.2193,56.1839,5393.36,0,436.538,0,0,0,0,0,0,0,15.4607,0,0,0,0,31.2384,0,0,0,4729.15,0,0,0,0,180.98,0,0,0,0,0,0,0
10.2252,56.1839,4816.67,0,282.359,0,0,0,0,0,0,0,20.1077,0,0,0,0,14.8016,0,0,0,4397.72,25.6211,0,0,0,76.0645,0,0,0,0,0,0,0
10.2311,56.1839,10801.5,0,64.0673,0,0,0,0,0,0,0,18.5765,0,0,0,0,0,0,0,0,10664.5,54.3211,0,0,0,0,0,0,0,0,0,0,0
10.2369,56.1839,5294.71,0,16.8347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5198.34,79.5353,0,0,0,0,0,0,0,0,0,0,0
10.0552,56.1854,351.194,1.62372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.9886,0,270.582,0,0,0,0,0,0,0,0,0,0,0,0
10.0611,56.1854,1435.18,4.3386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314.491,0,1116.35,0,0,0,0,0,0,0,0,0,0,0,0
10.067,56.1854,2351.46,25.2949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,638.82,0,1687.35,0,0,0,0,0,0,0,0,0,0,0,0
10.0728,56.1854,2343.24,24.1986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,987.406,0,1331.64,0,0,0,0,0,0,0,0,0,0,0,0
10.0787,56.1854,12638.5,4.23865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,552.093,0,12082.1,0,0,0,0,0,0,0,0,0,0,0,0
10.0845,56.1854,2036.16,1.62144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275.182,0,1759.35,0,0,0,0,0,0,0,0,0,0,0,0
10.0904,56.1854,4415.83,0.835499,0,0,0,0,0,0,0,0,0,141.464,0,0,0,0,0,0,0,4232.13,0,0,0,0,41.3974,0,0,0,0,0,0,0
10.0963,56.1854,13062.5,0.507236,0,0,0,0,0,105.594,0,0,0,349.593,0,0,0,0,0,0,0,12494,0,0,0,0,112.733,0,0,0,0,0,0,0
10.1021,56.1854,12820.4,0.0183329,21.2951,0,0,0,0,437,0,0,0,1246.5,0,0,0,0,0,0,0,10659.6,0,0,0,0,358.164,0,0,0,0,97.8265,0,0
10.108,56.1854,9561.8,0,79.5671,0,0,0,0,729.351,0,0,0,1295.97,0,0,0,0,0,0,0,6737.96,36.1204,0,0,0,473.93,0,0,0,0,208.895,0,0
10.1138,56.1854,15508.7,0,1200,0,0,0,0,301.4,0,0,0,673.022,0,0,0,13.2561,0,0,0,12703.9,78.8616,0,0,0,149.898,0,0,0,0,388.316,0,0
10.1197,56.1854,14233.5,0,99.2141,0,0,0,0,151.797,0,0,0,1273.88,0,0,0,34.3655,0,0,0,11779.1,273.656,0,0,0,336.651,0,0,0,0,284.878,0,0
10.1256,56.1854,7740.43,0,23.832,0,0,0,0,0,0,0,0,1368.66,0,0,0,47.9645,0,0,0,4212.87,599.551,0,0,0,1356.96,0,0,0,0,130.589,0,0
10.1314,56.1854,13708.4,0,0,0,0,0,0,0,0,0,0,695.893,0,0,0,20.0548,0,0,0,12707.7,127.162,0,0,61.7045,95.9257,0,0,0,0,0,0,0
10.1373,56.1854,1865.5,0,0,0,0,0,0,0,0,0,0,297.94,0,0,0,8.53657,0,0,0,1388.66,42.2974,0,0,80.3822,47.6804,0,0,0,0,0,0,0
10.1431,56.1854,1273.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1178.76,19.2145,0,0,75.1971,0,0,0,0,0,0,0,0
10.149,56.1854,6420.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6390.19,24.1256,0,0,0,0,0,0,0,0,0,6.0258,0
10.1549,56.1854,19177.4,0,50.8154,0,0,130.264,0,0,0,0,0,0,0,0,0,0,0,0,0,18932.3,33.5334,0,0,0,20.869,0,0,0,0,0,9.56785,0
10.1607,56.1854,2459.85,0,137.552,0,0,505.209,0,70.9715,0,0,0,0,19.6285,0,0,0,0,0,0,1643.88,35.3475,0,0,0,36.8566,0,0,0,0,0,10.4058,0
10.1666,56.1854,7197.74,0,294.688,0,0,1076.68,0,143.512,0,0,0,0,45.4887,0,0,0,0,0,0,5358.1,53.3736,0,0,0,50.2456,168.526,0,0,0,0,7.12182,0
10.1724,56.1854,6541.48,0,139.894,0,0,1300.56,8.4448,181.947,0,0,0,0,64.5987,0,0,7.68835,0,0,0,4361.06,42.05,0,0,0,50.2255,385.003,0,0,0,0,0,0
10.1783,56.1854,4276.98,0,136.646,0,0,875.003,9.62651,154.675,0,0,0,0,62.5798,0,0,8.01625,0,0,0,2520.48,22.9354,0,0,0,37.2341,449.786,0,0,0,0,0,0
10.1842,56.1854,5998.65,0,701.86,0,0,425.77,7.84803,257.171,0,0,0,0,46.6252,0,0,0,0,0,0,4334.01,0,0,0,0,21.0695,204.297,0,0,0,0,0,0
10.19,56.1854,20024.2,0,1412.55,0,0,0,0,423.951,0,0,0,146.328,17.0725,0,0,0,0,0,0,17856.2,39.6084,0,0,0,33.1475,95.3308,0,0,0,0,0,0
10.1959,56.1854,10051.7,0,2636,0,0,0,0,215.037,0,0,0,234.872,0,0,0,7.75688,0,0,0,6853.2,45.8112,0,0,0,59.0649,0,0,0,0,0,0,0
10.2017,56.1854,14123.9,0,2463.35,0,0,0,0,141.816,0,0,0,262.872,0,0,0,24.9874,0,0,0,11121.3,36.3298,0,0,0,73.241,0,0,0,0,0,0,0
10.2076,56.1854,27022.5,0,2220.2,0,0,0,0,106.069,0,0,0,183.224,0,0,0,101.511,0,0,0,24242.3,0,0,0,0,169.223,0,0,0,0,0,0,0
10.2135,56.1854,24745.6,0,2799.45,0,0,0,0,79.6786,0,0,0,0,0,0,0,146.991,0,0,0,20903.2,0,0,0,0,816.297,0,0,0,0,0,0,0
10.2193,56.1854,7045.64,0,404.759,0,0,0,0,0,0,0,0,0,0,0,0,48.8005,0,0,0,6272.34,0,0,0,0,319.739,0,0,0,0,0,0,0
10.2252,56.1854,23231.5,0,1194.4,0,0,0,0,0,0,0,0,0,0,0,0,17.8967,0,0,0,21892.8,31.4665,0,0,0,94.8709,0,0,0,0,0,0,0
10.2311,56.1854,9835.4,0,72.6438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9654.05,89.611,0,0,0,19.0959,0,0,0,0,0,0,0
10.2369,56.1854,12879,0,17.8248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12648.8,187.844,0,0,0,24.5066,0,0,0,0,0,0,0
10.0552,56.1869,214.416,1.48543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212.931,0,0,0,0,0,0,0,0,0,0,0,0
10.0611,56.1869,1004.46,3.47415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300.474,0,700.511,0,0,0,0,0,0,0,0,0,0,0,0
10.067,56.1869,1869.15,10.3208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,952.898,0,905.935,0,0,0,0,0,0,0,0,0,0,0,0
10.0728,56.1869,3882.74,10.1334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2944.22,0,928.383,0,0,0,0,0,0,0,0,0,0,0,0
10.0787,56.1869,3025.96,3.40977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,930.556,0,2092,0,0,0,0,0,0,0,0,0,0,0,0
10.0845,56.1869,3704.16,1.48352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357.578,0,3345.1,0,0,0,0,0,0,0,0,0,0,0,0
10.0904,56.1869,17639,0.797319,0,0,0,0,0,48.5354,0,0,0,125.18,0,0,0,0,0,0,0,17464.5,0,0,0,0,0,0,0,0,0,0,0,0
10.0963,56.1869,3898.08,0.492914,0,0,0,0,0,150.233,0,0,0,264.539,0,0,0,0,0,0,0,3393.24,0,0,0,0,89.5786,0,0,0,0,0,0,0
10.1021,56.1869,22262.5,0.306999,19.5612,0,0,0,0,747.573,0,0,0,580.714,0,0,0,0,0,0,0,20625.1,22.9749,0,0,0,266.261,0,0,0,0,0,0,0
10.108,56.1869,20882.5,0,59.7661,0,0,0,0,2526.66,0,0,0,573.693,0,0,0,0,0,0,0,16562.5,36.0893,0,0,0,979.928,0,0,0,0,143.785,0,0
10.1138,56.1869,20416.3,0,218.401,0,0,0,0,458.07,0,0,0,507.652,0,0,0,10.3163,0,0,0,18776.4,74.3402,0,0,0,160.299,0,0,0,0,210.834,0,0
